planting_date,harvest_date,fertilizer_kg_ha,pesticide_l_ha,total_precip_mm,avg_temp_max_C,total_sunshine_h,yield_kg_ha
2003-08-14,2003-11-24,180.86,0.22,778.9999999999982,27.67572815533965,1004.999883333363,2844.35
2021-09-16,2022-01-17,95.35,32.49,787.7999999999956,28.156451612904117,1180.6928499999776,3374.67
2002-09-30,2003-02-19,59.17,28.12,1287.300000000003,27.439860139860098,1328.3596111111074,2297.65
2003-08-25,2003-12-19,65.56,2.66,904.4999999999982,27.518803418803145,1134.1552777778015,3106.66
2005-06-29,2005-11-15,99.54,47.85,695.3999999999996,27.69428571428611,1452.0948583333338,2869.47
2023-01-01,2023-04-14,74.96,8.63,295.09999999996944,27.99326923076884,1084.0508361111279,3473.12
2015-09-18,2016-01-11,181.35,46.81,849.2999999999884,28.028448275862722,1052.974869444457,3661.41
2017-06-25,2017-11-03,187.89,6.17,630.5999999999767,28.359848484848705,1365.3211388889176,3099.53
2021-10-03,2022-02-06,148.76,29.05,627.4999999999927,28.129133858268588,1239.4062916666444,2802.87
2010-02-19,2010-07-11,70.2,1.79,790.2000000000007,28.75524475524496,1467.636155555556,1882.76
2002-06-22,2002-10-21,183.67,16.37,552.8000000000047,27.848360655738123,1280.9132638888696,3261.95
2005-05-05,2005-09-23,71.85,42.58,815.1999999999953,28.112676056338234,1452.9809694444302,3086.53
2019-08-28,2020-01-19,82.54,28.11,1373.3999999999724,28.01172413793031,1285.5902888888813,2772.86
2017-03-05,2017-07-29,129.58,38.28,502.40000000003783,28.739455782313005,1611.376480555511,2753.27
2007-12-18,2008-04-30,103.43,8.31,775.2999999999993,27.476296296296425,1351.3450499999817,2713.29
2020-05-09,2020-08-23,160.54,39.24,681.1000000000131,28.84859813084101,1048.990605555533,3090.24
2020-02-15,2020-05-17,197.45,41.82,300.49999999998545,29.025806451614404,1007.2628027778555,3252.21
2016-04-10,2016-08-19,110.43,14.17,792.4000000000087,28.753030303030698,1305.0515861110907,3007.52
1998-08-13,1998-11-29,62.19,42.12,522.5000000000005,27.666055045871545,1132.396241666666,2757.52
2000-10-13,2001-01-18,117.64,16.2,323.2999999999993,27.5397959183674,994.6245361111196,2891.43
2011-01-30,2011-06-12,156.26,40.39,428.1999999999862,27.975373134329747,1449.3271222222393,2854.5
2003-11-14,2004-03-16,134.57,30.42,439.29999999999745,27.57983870967708,1295.6446194444397,2949.67
2005-03-20,2005-06-25,109.87,27.2,523.0000000000036,28.73877551020432,990.8829416666631,3089.5
2010-02-12,2010-06-30,167.28,6.7,743.9000000000051,28.77553956834566,1420.6049805555667,3075.62
2023-05-18,2023-09-22,57.36,48.27,870.1000000000276,28.929687500000682,1241.2662305556005,3136.78
2020-05-18,2020-08-20,83.36,32.43,555.8000000000029,28.798947368420684,933.1449416666292,2331.53
2017-04-06,2017-08-25,100.32,36.71,599.0000000000364,28.721830985914877,1522.4845472222369,2749.99
2013-08-03,2013-12-17,115.85,49.01,756.0999999999985,27.477372262773468,1401.6581805555543,2506.97
2016-08-07,2016-12-10,174.54,40.31,784.8999999999796,27.580952380952475,1246.9686527777958,3368.06
2011-02-28,2011-07-10,72.62,21.52,462.2999999999811,28.268421052632323,1455.7045999999973,3440.14
2012-02-29,2012-06-01,136.44,40.06,281.39999999999054,28.534042553190993,1009.3829222221975,3303.42
2013-09-03,2013-12-22,64.17,15.93,579.0,27.48288288288241,1144.820824999988,1831.66
2016-12-16,2017-03-23,92.46,24.3,507.5,27.6571428571425,994.5492777777981,2871.59
2020-03-31,2020-06-30,80.43,12.22,548.2000000000335,29.301086956522816,953.1834194444964,3095.68
2005-09-11,2005-12-29,75.26,15.74,544.700000000008,27.331818181818445,1132.9280444444485,3430.28
2005-05-19,2005-09-09,160.25,35.74,704.7999999999902,28.08333333333346,1168.229258333322,2637.71
2007-08-08,2007-11-13,182.34,13.07,598.1999999999971,27.76224489795856,960.5972666666494,3313.04
2022-01-01,2022-05-18,64.59,15.45,495.6000000000058,28.644927536231883,1455.95658888889,2886.41
2005-03-19,2005-07-03,57.68,40.2,529.8000000000029,28.71495327102831,1095.029388888881,2672.86
2003-09-11,2003-12-19,161.16,17.45,842.3999999999978,27.47799999999981,949.836166666686,3521.34
2004-06-11,2004-11-06,124.85,18.99,1066.6000000000058,27.510738255033207,1468.6093000000292,2033.54
2015-11-18,2016-03-18,62.41,47.57,344.40000000000873,28.2934426229512,1283.2977416667418,2889.61
2000-07-09,2000-10-23,66.45,8.69,623.1999999999989,27.53831775700947,1079.7520611111195,3164.84
2018-02-05,2018-06-19,186.71,25.5,815.2999999999593,28.574814814814857,1348.9949027777911,3118.23
2008-01-24,2008-06-05,60.37,0.99,710.3999999999869,27.80447761194032,1369.6439222222107,2696.66
2008-05-16,2008-08-14,54.69,26.91,481.3999999999978,28.054945054944575,915.7247277777788,2844.27
2001-06-06,2001-09-27,186.47,37.67,591.6999999999998,27.825438596491406,1197.5324055555557,3286.29
2005-06-24,2005-11-20,192.32,2.22,723.0000000000018,27.67266666666692,1564.0101527777733,3586.89
2014-04-26,2014-08-16,196.14,4.44,472.80000000000655,28.438053097345133,1216.9723749999685,3056.45
2018-11-21,2019-03-16,168.36,24.76,231.2999999999738,27.959482758620588,1249.0342694444116,3113.08
2018-06-07,2018-09-13,113.42,10.86,325.40000000000146,28.115151515149986,1038.5505222222127,2849.11
2001-04-06,2001-07-16,166.29,9.81,580.4000000000015,28.294117647058894,1048.2158583333385,2659.63
2016-06-12,2016-10-14,152.35,41.9,669.099999999984,27.89439999999991,1274.8356416666938,3500.57
2000-11-28,2001-03-03,184.73,45.46,247.0000000000009,27.332291666666645,1011.1246472222265,3632.51
2016-01-29,2016-04-29,125.18,0.82,153.70000000001892,29.100000000000126,1017.3726972222212,3510.08
2015-08-10,2015-12-01,124.72,31.29,877.7999999999665,28.081578947368573,1044.4668583333405,2775.72
2019-06-13,2019-11-05,179.22,12.31,986.7999999999884,28.41917808219146,1326.3210166667122,2952.98
2003-08-27,2004-01-01,194.26,31.06,905.7999999999975,27.503906249999716,1255.224680555577,2693.9
2014-06-22,2014-11-16,92.23,7.42,874.9999999999927,27.861486486485898,1497.5475833333476,3302.25
2014-06-21,2014-11-09,155.29,30.85,845.299999999992,27.870422535210693,1435.912569444452,4102.43
2008-10-01,2009-01-24,198.36,17.64,657.9000000000015,27.496551724138108,1116.3619055555828,2904.6
2018-12-13,2019-04-09,171.15,2.52,107.49999999997817,28.170338983050897,1302.4083916665986,2675.19
2023-02-14,2023-06-14,81.54,38.83,552.4999999999854,28.89834710743739,1271.9611972222192,2288.18
2014-06-03,2014-09-07,156.43,37.06,407.49999999999636,28.15876288659758,1024.5577333333204,2928.76
2010-03-24,2010-07-26,56.94,0.97,839.9000000000015,28.725599999999975,1244.1984972222199,3136.44
2021-07-10,2021-11-05,56.21,36.57,701.9000000000015,28.29159663865654,1186.9968805555545,2878.0
2007-11-10,2008-04-02,189.61,18.15,731.9999999999818,27.409655172413853,1466.966313888879,3438.25
2004-06-01,2004-09-11,156.6,45.43,462.80000000000837,27.701941747572278,1072.3208805555696,2741.0
2022-05-20,2022-09-01,171.32,36.09,856.1999999999971,28.195238095238096,981.637955555474,2605.52
2012-05-07,2012-08-18,198.56,18.32,433.40000000000146,28.278846153845315,1089.5899361110933,3835.86
2011-04-17,2011-09-13,146.1,35.51,836.3999999999833,28.118000000000855,1552.644672222159,3468.82
2017-06-22,2017-11-08,172.45,41.26,663.1999999999825,28.360714285714284,1435.1658611111488,2685.27
2017-09-26,2018-01-12,190.12,24.94,566.7999999999811,28.035779816514243,1070.3527833333646,2927.99
2014-04-13,2014-08-01,86.04,29.71,423.8000000000102,28.562162162162373,1215.2844999999652,2912.1
2001-07-07,2001-11-23,166.74,37.85,826.3000000000011,27.62571428571443,1430.36798333333,2876.06
2022-06-29,2022-10-12,160.68,23.83,850.9999999999854,27.805660377357885,998.1227944443817,3155.3
2010-03-29,2010-08-11,154.6,18.2,901.7999999999993,28.635294117646907,1361.3265611111055,3660.24
2019-08-11,2019-12-25,153.74,36.12,1464.899999999987,28.02262773722547,1151.08705833336,2815.98
2017-06-11,2017-09-27,150.66,36.48,537.0999999999913,28.369724770642094,1128.6831000000093,2879.39
2000-02-15,2000-05-15,55.79,18.76,251.59999999999945,28.257142857142792,979.2623166666644,2444.03
2014-04-21,2014-08-29,122.26,4.76,647.8000000000065,28.344274809160126,1383.3162722221969,2738.87
2011-03-14,2011-08-03,109.75,22.91,521.5999999999804,28.234265734266955,1544.381974999982,3200.14
2003-03-14,2003-08-10,132.76,7.93,884.100000000004,28.47666666666652,1537.1297611111186,2697.82
2007-11-20,2008-03-07,102.28,9.14,523.7999999999811,27.328440366972504,1104.4510388888884,2778.09
2016-02-25,2016-06-16,186.15,21.53,505.9000000000233,29.30088495575144,1155.5404527777137,3729.83
2018-04-06,2018-08-08,129.18,3.92,850.5999999999549,28.54639999999944,1227.2331166666409,2643.8
2020-07-29,2020-12-21,152.21,33.81,767.099999999984,28.228082191779944,1454.0698361111572,2762.47
2021-02-02,2021-05-28,70.92,1.97,459.4999999999709,28.638793103448076,1225.1483749999898,2256.4
2013-09-29,2014-01-11,196.54,42.84,506.0,27.416190476190586,1075.3533638889057,2605.81
2012-04-05,2012-08-26,160.73,47.86,591.1999999999971,28.36666666666578,1510.8539361110816,3118.16
2023-11-08,2024-02-26,144.79,5.39,1044.2999999999956,28.438738738741467,1029.57395000002,2590.6
2021-11-08,2022-03-23,145.83,4.18,452.1999999999898,28.167647058824087,1380.0220611111436,2316.23
2009-10-07,2010-01-29,64.66,33.72,622.799999999992,27.74173913043468,1100.4484333333094,3335.91
2002-08-07,2002-12-20,192.14,36.29,1320.7000000000025,27.535294117647187,1291.7197416666422,3277.23
2017-02-01,2017-05-22,187.76,41.81,460.40000000003056,28.51351351351299,1192.0988083332777,3158.49
2004-02-26,2004-06-26,132.54,41.93,369.40000000000146,28.598360655737288,1322.4651305555635,2777.31
2007-10-22,2008-02-11,80.25,28.52,608.4999999999818,27.330973451327125,1124.6453916666578,2814.46
2010-10-20,2011-01-22,170.75,28.75,504.10000000000946,27.11157894736894,892.3820833333593,3925.6
2007-10-09,2008-01-15,113.91,7.23,666.6999999999898,27.408080808080456,966.0990388888822,2642.83
1999-10-01,2000-01-27,181.41,21.2,799.3000000000011,27.049579831932725,1140.4159166666695,2456.5
2009-05-27,2009-09-02,128.82,26.01,640.5000000000036,27.895959595959567,997.7102416666457,3166.1
2017-10-15,2018-03-03,129.05,8.98,610.599999999984,27.82642857142907,1392.9225111111882,3237.59
1999-08-17,2000-01-09,71.54,4.97,1025.3999999999996,27.184931506849264,1379.4529361111126,3153.95
2009-07-10,2009-10-16,182.06,42.12,444.1999999999971,27.846464646464675,1049.6386972222244,3244.88
2011-11-01,2012-02-01,165.57,21.98,817.8000000000065,27.425806451612967,888.6865861111291,3050.42
2009-03-14,2009-06-15,159.16,5.81,348.0,28.67765957446821,974.9107666666605,3430.76
2005-07-01,2005-11-06,173.19,1.22,608.3999999999996,27.707751937984856,1345.3794499999967,3548.4
2011-11-05,2012-02-14,147.78,44.9,859.2999999999993,27.400980392157376,985.1310583333543,3542.71
2014-07-28,2014-11-20,79.07,6.12,860.4999999999964,27.704310344826684,1137.6785555555834,3439.99
1998-03-31,1998-07-17,92.02,37.4,671.8999999999999,29.144954128440354,1059.5084027777789,2722.42
2001-01-03,2001-04-03,109.11,35.26,211.19999999999982,27.70659340659324,988.9717583333331,3133.6
2010-12-20,2011-04-25,79.94,13.64,435.5000000000073,27.47952755905553,1329.0031777778204,3089.5
2010-07-06,2010-11-28,134.85,27.29,711.6000000000058,27.65068493150665,1456.7591444444552,3511.92
2011-07-03,2011-11-06,136.25,20.99,768.3000000000029,27.89527559055127,1265.4302916666493,2879.68
1999-11-19,2000-03-20,170.56,38.38,643.8000000000029,27.258536585365878,1243.4859666666644,3306.07
2019-09-04,2019-12-24,156.48,0.37,1279.6999999999898,27.965178571428105,931.5253638888971,2738.2
2018-04-25,2018-08-06,101.05,13.1,756.0999999999767,28.481730769230264,1017.2467555555195,2879.53
2014-02-21,2014-05-27,78.29,36.26,333.1000000000058,28.481249999999516,1043.1951083333406,2035.84
2023-11-10,2024-04-02,59.94,0.51,1011.8000000000029,28.697931034485247,1419.0443333333096,2741.52
2023-07-28,2023-11-20,139.09,8.12,1147.6000000000058,28.621551724138232,1039.1024305555475,1846.5
2016-02-12,2016-06-02,148.51,19.02,489.7000000000262,29.267857142856624,1147.8419583333016,3562.14
2019-01-24,2019-05-30,189.15,46.5,356.79999999998836,28.79527559055118,1350.4951361110725,3218.18
2023-03-18,2023-06-29,64.33,24.18,548.2999999999738,29.190384615384225,1074.4010638889013,2656.16
1999-08-17,1999-12-06,129.53,5.24,908.5999999999999,27.21785714285706,1033.698236111114,2536.96
2022-06-26,2022-09-26,132.05,29.15,727.3999999999942,27.832258064515752,865.5445749999344,3036.53
2023-12-28,2024-05-16,68.95,6.45,683.2999999999956,29.245390070922646,1462.1638083333673,2919.91
2016-04-01,2016-07-06,94.95,9.93,597.0000000000218,29.160824742268403,958.475911111047,2731.32
2016-08-23,2016-12-06,77.99,32.59,668.9999999999927,27.530188679244844,1041.1536416666931,2831.69
2012-02-07,2012-05-24,195.46,16.34,253.59999999999127,28.35185185185158,1173.5226638888635,2558.3
2016-01-27,2016-06-08,142.51,31.99,515.1000000000276,29.121641791044688,1390.166849999965,2688.18
2001-09-03,2002-01-13,95.38,26.06,799.7000000000044,27.43533834586473,1359.5622888888847,2848.27
2004-08-23,2005-01-16,159.87,5.61,1459.5000000000073,27.238775510203823,1337.204505555579,3116.94
1999-06-22,1999-10-10,102.36,38.84,678.9999999999982,27.490090090090135,1071.899666666668,2922.65
2005-04-26,2005-09-09,143.87,21.32,775.3999999999924,28.244525547445466,1408.2465999999913,2833.18
2010-02-22,2010-07-09,111.26,21.9,774.7000000000007,28.78115942028998,1414.6650055555583,3281.05
2008-04-18,2008-07-21,66.75,28.36,663.3999999999905,28.15999999999951,945.1930027777853,2947.59
2005-07-08,2005-11-12,52.56,36.18,660.4000000000015,27.658593750000477,1319.7788944444437,2461.95
2017-11-23,2018-04-12,73.13,15.68,544.7999999999447,27.97801418439712,1439.7067444444838,2665.02
2008-07-10,2008-11-28,57.24,14.33,803.200000000008,27.77535211267579,1400.7572111111149,2972.35
2022-03-29,2022-07-26,197.87,0.27,912.1999999999971,28.78083333333367,1168.6877444443817,3054.61
2012-12-03,2013-03-05,145.08,37.87,563.2999999999956,27.529032258064642,917.417388888869,2671.07
2005-02-06,2005-06-06,76.94,47.84,463.7000000000062,28.552892561983782,1267.7562388888946,3575.48
2010-08-05,2010-12-22,168.41,31.42,775.7000000000044,27.458571428571513,1333.206525000016,2202.11
2004-12-14,2005-04-05,191.65,34.77,372.5,27.805309734513273,1165.320872222237,3169.63
2012-10-01,2013-01-22,153.83,47.04,1066.1999999999862,27.580701754386066,1060.5378861110948,2897.19
1999-07-24,1999-10-31,195.94,44.42,723.0999999999999,27.401000000000003,936.0503944444472,3253.39
2019-07-17,2019-10-16,84.82,20.34,671.8999999999796,28.333695652173407,826.0560361111129,3250.54
2009-08-20,2010-01-10,81.34,26.1,846.9000000000015,27.786111111111193,1399.2392444444122,2605.86
2005-12-08,2006-03-25,197.36,3.37,541.2999999999956,27.309259259259072,1123.2802388888813,3670.4
2000-11-26,2001-04-15,82.44,43.36,334.40000000000146,27.686524822694977,1514.9334638888904,3205.09
2008-04-24,2008-08-16,153.56,41.48,683.0999999999949,28.053043478260413,1147.2961361111084,3545.78
2015-06-17,2015-09-30,75.21,30.37,697.7000000000044,28.210377358490454,1068.6768388888886,2317.15
2006-04-29,2006-08-04,179.66,21.0,489.1999999999971,28.238775510203727,1012.4695555555481,2851.14
2010-12-21,2011-03-30,183.78,19.59,234.30000000000655,27.283000000000175,1059.4204361111479,2287.57
2003-10-07,2004-01-11,181.84,11.02,661.7999999999938,27.426804123711054,950.7152638888983,2976.72
2012-10-15,2013-02-08,162.78,18.59,1028.9999999999854,27.466666666667216,1091.5294916666462,3621.77
2004-07-10,2004-11-05,113.42,37.82,947.4000000000033,27.389915966386017,1149.884725000018,3100.94
2016-10-16,2017-02-24,57.19,8.65,730.9999999999927,27.486363636363503,1292.5527138889738,2895.95
2022-06-30,2022-11-14,74.56,30.31,1045.5,27.79855072463713,1303.8696611110354,3194.09
2014-11-03,2015-02-25,98.88,22.76,652.299999999992,27.393043478260466,1130.309211111111,2800.07
2008-01-14,2008-05-12,69.55,43.32,541.6999999999971,27.67416666666662,1226.0587611110823,3502.5
2016-02-13,2016-06-22,126.98,9.95,606.3000000000247,29.170992366411724,1347.6151388888102,2918.74
2013-06-15,2013-09-14,190.18,35.06,407.4999999999927,27.557608695651414,967.2787750000134,2864.03
2020-06-08,2020-09-26,108.04,1.71,531.5,28.555855855855437,1090.0030749999714,2168.11
2023-03-07,2023-06-06,118.28,13.96,445.8999999999796,29.079347826086515,974.3801833332982,2864.33
2013-11-29,2014-04-02,138.91,41.21,174.0999999999949,27.61120000000135,1357.3051277777922,3241.88
2009-03-03,2009-07-19,145.51,13.61,619.0,28.435971223021937,1422.5814222222034,3235.04
2003-08-19,2004-01-04,185.38,20.72,915.6999999999953,27.546762589927745,1376.2567888889134,3089.14
2000-08-09,2000-12-22,84.92,48.45,674.5999999999995,27.556617647058935,1347.9536861111246,2987.43
2021-06-11,2021-10-26,151.5,21.18,738.3999999999942,28.38623188405894,1405.5674555555743,3138.76
2016-11-04,2017-02-13,175.65,11.78,522.5999999999913,27.480392156862745,997.4630888889951,3123.66
2021-10-29,2022-03-06,134.08,39.5,564.0999999999985,28.069767441861366,1266.4255999999878,3080.46
2009-01-16,2009-04-18,144.36,10.41,151.70000000000437,27.919354838710305,994.6293555555385,2943.25
2015-05-25,2015-09-20,69.26,12.58,675.1999999999971,28.32857142857099,1244.4032555555532,2990.53
2010-07-22,2010-11-04,198.71,19.15,460.5,27.674528301886518,1076.3743750000067,3294.56
2009-05-21,2009-08-24,131.6,18.93,683.8000000000029,27.93645833333312,934.3731111110901,2956.51
2010-06-25,2010-09-28,79.23,35.53,621.2000000000007,27.818749999999756,945.3651416666544,2047.57
1998-06-03,1998-09-05,198.59,14.96,544.1,28.117894736842086,947.562705555556,3102.38
2009-11-28,2010-04-16,77.28,44.71,381.19999999999345,28.13285714285729,1479.4759083333265,2723.19
2003-03-03,2003-07-02,72.79,18.05,698.5000000000036,28.574590163934353,1256.8831388889048,2698.3
2000-11-29,2001-03-02,158.47,9.74,246.8000000000011,27.323404255319126,988.7892277777828,2660.16
2014-02-05,2014-05-26,167.71,6.41,330.1000000000022,28.31441441441436,1210.420597222219,3095.36
2013-05-09,2013-08-24,137.63,45.7,541.4000000000051,27.852777777777025,1107.4240777777886,2636.55
2013-03-02,2013-07-17,145.01,15.46,674.5000000000218,28.41159420289741,1413.6032777777873,2752.23
2005-08-22,2005-11-29,167.52,47.51,559.8000000000102,27.440000000000147,1015.9262944444454,3151.03
2013-11-09,2014-02-28,116.39,11.42,246.89999999999418,27.349107142858493,1191.7332777777847,2877.72
2001-08-26,2001-12-07,56.66,4.3,695.600000000004,27.45480769230786,1049.7765583333276,2975.66
2017-03-16,2017-07-31,168.59,16.46,472.0000000000291,28.772463768115983,1514.009902777747,2324.28
2006-04-30,2006-07-31,146.62,38.41,487.3999999999978,28.233333333333146,956.1400833333282,2517.38
2002-07-12,2002-10-27,174.88,42.4,553.6000000000058,27.696296296296673,1125.3662666666496,3351.75
2002-10-20,2003-03-15,55.14,35.78,1133.2999999999993,27.525850340136074,1397.8485388888912,2334.17
2015-04-05,2015-07-20,110.41,4.95,502.40000000000873,28.751401869158823,1124.345155555544,3206.13
2000-08-17,2000-12-26,122.77,42.84,657.7999999999993,27.55530303030316,1312.2204722222323,3463.88
2019-06-22,2019-10-10,92.77,44.9,682.6999999999898,28.49909909909905,1032.5926638888777,2788.99
2011-04-12,2011-09-04,65.99,10.88,758.1999999999825,28.136301369863773,1529.4917916666163,2666.94
2018-06-24,2018-11-13,188.12,45.24,646.3000000000102,28.032867132866603,1427.1375638889003,2759.95
2005-12-30,2006-04-19,63.77,34.05,545.8999999999978,27.60900900900854,1166.500041666659,3119.75
2000-08-13,2001-01-03,193.56,20.3,665.7999999999993,27.55277777777787,1440.822752777789,2737.06
2014-09-16,2015-01-27,183.02,4.53,952.0000000000036,27.48656716417876,1279.720272222221,3184.52
1998-11-14,1999-03-26,140.91,27.24,846.4000000000012,27.255639097744375,1301.190799999999,3069.79
2017-09-04,2017-12-23,68.49,2.41,706.099999999984,28.12342342342379,1063.6985000000277,3277.21
2019-01-10,2019-04-19,132.35,24.4,110.79999999998836,28.395999999999475,1100.8453305555158,3361.69
1998-09-07,1999-01-29,153.43,37.27,1083.900000000001,27.30275862068965,1378.4331638888884,2239.82
1999-01-20,1999-05-23,106.94,18.79,369.0000000000018,27.921774193548394,1336.9023555555545,3283.64
2012-05-16,2012-09-01,136.06,11.21,484.50000000000364,28.177981651374758,1128.6572555555395,3656.25
2015-03-21,2015-08-16,58.49,28.2,672.4000000000233,28.645637583892697,1589.0407972222238,2284.39
1999-01-27,1999-04-30,147.55,3.32,214.300000000002,27.96702127659574,1028.6769666666642,3172.12
2000-11-14,2001-03-23,159.86,23.74,323.300000000002,27.546923076923036,1354.7841277777807,3231.64
2016-12-30,2017-05-18,192.65,13.43,534.5000000000291,28.242857142856728,1501.245455555545,3114.87
2015-10-09,2016-01-14,126.91,3.83,625.7000000000044,28.01938775510228,904.6090083333693,2988.53
2022-10-29,2023-03-09,77.95,8.49,603.7999999999738,27.69469696969684,1286.2605527777923,2837.09
2019-01-28,2019-06-16,192.02,38.09,449.09999999999854,28.872142857142897,1473.547030555521,3249.72
2022-07-08,2022-11-22,61.07,9.47,984.0,27.758695652173575,1332.1032333332696,2754.13
2011-07-18,2011-11-08,171.42,46.95,699.8000000000065,27.889473684210987,1130.0505333333203,2969.43
2000-06-24,2000-10-09,147.12,3.37,690.3999999999996,27.545370370370453,1080.035180555562,3169.2
2013-02-21,2013-05-23,54.63,18.57,380.50000000001455,28.743478260868237,953.1430111111185,1940.18
2006-09-13,2006-12-26,165.94,33.72,1196.3999999999905,27.484761904762543,896.1324305555718,3206.82
2007-09-24,2007-12-29,57.44,46.98,598.4999999999818,27.56494845360798,949.6696388888668,2479.77
2002-06-25,2002-10-05,192.73,16.66,408.8000000000029,27.845631067961573,1094.6700527777648,2834.1
2007-07-04,2007-10-02,106.85,36.35,560.8000000000029,27.864835164834812,913.8227277777696,2842.64
2002-08-15,2002-12-18,103.79,27.12,1255.800000000003,27.533333333333427,1199.2887277777554,3110.44
2015-04-05,2015-08-25,74.94,36.67,709.8000000000175,28.592307692307774,1505.4878472222117,2436.05
2003-12-20,2004-03-30,194.82,38.75,71.39999999999782,27.896078431372278,1130.420252777778,2967.24
2004-09-20,2004-12-25,167.15,3.58,1203.900000000005,27.23298969072186,817.5206611111244,2104.53
2016-03-02,2016-07-29,74.05,12.28,790.300000000032,28.995999999999572,1508.0362749999767,3117.57
2011-08-07,2011-12-27,182.31,46.3,1326.2000000000044,27.828671328671533,1354.7959083333262,2992.48
2008-03-01,2008-07-05,179.04,27.91,787.7999999999956,27.99055118110204,1280.1409277777639,3295.35
2003-01-02,2003-04-23,157.49,29.29,313.89999999999964,28.056250000000286,1187.9043888888846,3106.78
2000-07-11,2000-11-25,71.12,13.23,837.0999999999995,27.576811594202994,1363.917136111122,3144.5
1998-12-05,1999-03-15,51.34,15.94,768.7000000000014,27.139603960396062,953.2571333333312,2616.42
2004-08-05,2004-12-22,117.26,42.49,1418.4000000000087,27.312142857142526,1277.5060555555792,3245.62
2002-09-30,2003-01-27,192.57,17.25,1222.0000000000018,27.40666666666663,1088.3593138888864,2881.77
1999-09-07,2000-02-04,180.12,17.09,1002.7000000000007,27.135761589403973,1440.7878694444462,2678.98
2016-01-15,2016-05-25,188.06,35.67,455.7000000000262,29.082575757575935,1372.496686111117,3636.0
2005-07-10,2005-10-17,125.06,3.04,495.29999999999563,27.689000000000522,1046.47634999999,3238.86
2022-11-29,2023-04-24,187.5,14.29,604.0999999999476,28.059183673468873,1483.913425000006,3105.79
2000-03-17,2000-07-31,67.98,32.58,717.8999999999987,28.159124087591234,1417.4024999999974,2412.14
2014-03-11,2014-06-14,66.5,42.07,379.20000000001164,28.624999999999392,1045.631838888883,2750.34
2001-06-30,2001-10-14,177.15,35.64,683.1000000000004,27.681308411214967,1105.5964111111098,3157.21
2013-02-27,2013-06-02,130.75,40.28,480.3000000000211,28.748958333332666,978.7185388888829,3347.44
2018-11-09,2019-02-16,89.8,33.78,248.39999999997235,27.809999999999707,1053.8748583333363,3321.24
1999-08-11,1999-12-07,169.5,15.13,973.1999999999998,27.21680672268898,1106.698888888891,3216.07
2013-11-19,2014-03-31,191.73,2.96,199.1999999999898,27.593233082708036,1440.346258333353,3173.2
2013-11-15,2014-03-24,159.88,6.95,211.6999999999898,27.52538461538609,1402.2634722222356,2198.79
2016-07-08,2016-10-08,105.46,0.45,518.3999999999869,27.754838709676605,942.8215361111652,2891.66
2007-10-13,2008-02-28,109.23,13.48,698.1999999999825,27.405755395683308,1394.785708333322,3886.31
2012-12-25,2013-04-10,190.7,33.98,393.1000000000058,27.97943925233661,1108.7856805555493,3361.83
2014-11-25,2015-04-21,173.03,41.39,497.3999999999796,27.83851351351375,1530.2036777777685,3377.26
2007-10-25,2008-03-21,77.48,6.62,787.1999999999862,27.40335570469783,1484.1094722222188,2308.13
2020-10-12,2021-03-02,123.34,0.3,752.6999999999753,28.02253521126728,1405.2997416666913,2354.64
2009-12-09,2010-03-21,149.46,29.41,282.99999999999636,27.94271844660214,1076.5193222222078,2632.89
2000-10-16,2001-03-11,114.41,30.64,497.6000000000013,27.500680272108834,1517.9040972222338,3614.95
2015-12-07,2016-04-13,197.87,11.63,269.7000000000189,28.581395348837436,1389.9870333333529,2756.31
1999-08-04,1999-11-07,72.38,13.84,672.8999999999996,27.35729166666664,897.1231194444472,3068.11
2015-07-13,2015-10-24,111.05,36.29,755.2999999999811,28.08846153846193,1024.741397222213,3047.33
2000-05-13,2000-08-26,104.15,21.89,683.8000000000029,27.84056603773594,1049.268961111109,2641.33
2004-04-26,2004-08-23,156.13,16.92,574.6000000000058,28.080833333333068,1239.0428805555675,3512.11
2009-04-02,2009-07-16,115.51,18.02,587.5999999999985,28.458490566037653,1050.2424388888758,3618.29
2006-04-25,2006-08-30,69.81,39.48,660.2000000000007,28.201562499999454,1324.0364277777771,2317.89
2002-09-21,2003-02-01,93.75,11.18,1282.4000000000015,27.425373134328304,1233.0950888888801,3014.7
2013-03-23,2013-06-24,82.64,28.99,536.9000000000196,28.60531914893549,932.0481083333289,2684.44
2007-12-07,2008-03-14,141.48,9.76,476.09999999998763,27.30303030303045,1007.4074277777763,2972.42
2005-06-01,2005-10-23,173.69,22.97,761.6999999999935,27.87448275862081,1493.21183333332,2819.83
2011-12-03,2012-04-07,171.45,3.2,336.8000000000029,27.611023622046833,1312.6811083333523,3156.97
2013-03-04,2013-07-30,100.28,20.11,705.6000000000204,28.36845637583752,1529.354150000021,2099.14
2019-05-24,2019-10-13,84.99,43.54,892.6999999999971,28.58181818181806,1330.6391805555468,3013.0
2011-12-20,2012-04-29,192.49,46.11,304.2999999999993,27.778787878787348,1384.5208611111084,2782.89
2009-06-11,2009-11-05,177.01,19.71,878.0000000000073,27.86959459459487,1502.314194444436,2951.46
2009-05-09,2009-09-04,157.74,1.44,810.5,28.00336134453752,1185.2424305555396,2843.27
2023-11-01,2024-02-01,122.29,27.02,1096.799999999981,28.303225806455494,825.9235694444797,2712.69
